node_id,is_fraud,ring_id,ring_type,point_balance,lifetime_points,redemption_count_30d,transfer_count_30d,account_age_days,status_tier,suspicious_velocity
3446,0,-1,0,188339,178764,3,1,405,2,0
3447,0,-1,0,110380,210246,2,0,7,0,0
3448,0,-1,0,148978,456620,3,0,1269,0,0
3449,0,-1,0,187067,272252,1,0,661,0,0
3450,0,-1,0,148520,226437,2,1,745,2,0
3451,0,-1,0,13502,117333,4,0,635,0,0
3452,0,-1,0,61991,475294,0,0,448,1,0
3453,0,-1,0,127057,251900,4,0,25,2,0
3454,0,-1,0,182414,222621,1,1,238,1,0
3455,0,-1,0,104447,450293,1,1,1748,0,0
3456,0,-1,0,172177,144154,4,1,26,0,0
3457,0,-1,0,60918,287886,1,0,408,0,0
3458,0,-1,0,194728,361348,2,0,136,1,0
3459,0,-1,0,5803,257819,4,1,287,0,0
3460,0,-1,0,64748,325948,2,1,1696,0,0
3461,0,-1,0,147486,222587,1,0,1795,0,0
3462,0,-1,0,64411,7788,1,1,632,0,0
3463,0,-1,0,49980,370243,3,0,26,0,0
3464,0,-1,0,155284,251802,4,1,1351,0,0
3465,0,-1,0,122701,485118,2,1,319,0,0
3466,0,-1,0,130932,426787,3,1,493,1,0
3467,0,-1,0,193897,360631,1,0,1328,1,0
3468,0,-1,0,196128,342290,3,0,357,1,0
3469,0,-1,0,138658,388946,4,0,913,1,0
3470,0,-1,0,112807,424780,0,1,16,0,0
3471,0,-1,0,76068,306808,4,0,225,0,0
3472,0,-1,0,79699,289244,1,1,611,1,0
3473,0,-1,0,110856,215348,4,1,1543,0,0
3474,0,-1,0,67678,256174,1,1,1645,0,0
3475,0,-1,0,167641,252854,0,0,976,0,0
3476,0,-1,0,150941,146957,2,0,1765,0,0
3477,0,-1,0,90355,390217,1,1,1376,0,0
3478,0,-1,0,191741,97081,3,0,1060,0,0
3479,0,-1,0,59308,430903,4,1,1206,2,0
3480,0,-1,0,112805,483388,2,1,1301,0,0
3481,0,-1,0,25435,487710,0,1,1131,1,0
3482,0,-1,0,197022,308040,0,1,929,1,0
3483,0,-1,0,127043,225889,4,0,12,0,0
3484,0,-1,0,66197,38570,4,1,781,1,0
3485,0,-1,0,55380,134542,0,0,32,1,0
3486,0,-1,0,69439,259750,3,1,1451,2,0
3487,0,-1,0,179856,449269,3,0,96,1,0
3488,0,-1,0,194350,303146,0,1,304,1,0
3489,0,-1,0,21956,339253,0,0,806,0,0
3490,0,-1,0,57976,74005,2,1,1835,0,0
3491,0,-1,0,185994,349601,2,1,23,0,0
3492,0,-1,0,175084,90581,0,0,1105,0,0
3493,0,-1,0,162749,453895,0,1,222,1,0
3494,0,-1,0,70019,146464,0,1,509,1,0
3495,0,-1,0,89205,278205,2,1,1644,0,0
3496,0,-1,0,99919,109860,4,1,1910,2,0
3497,0,-1,0,159198,41464,0,0,25,0,0
3498,0,-1,0,108106,357773,4,1,35,2,0
3499,0,-1,0,10067,250074,0,1,83,0,0
3500,0,-1,0,100512,13413,2,1,1954,0,0
3501,0,-1,0,199386,398464,0,1,25,0,0
3502,0,-1,0,184170,472816,1,1,1979,1,0
3503,0,-1,0,183136,127122,2,0,1992,0,0
3504,0,-1,0,167661,259541,0,0,1970,2,0
3505,0,-1,0,187193,43806,4,1,24,1,0
3506,0,-1,0,70497,85820,0,1,1004,1,0
3507,0,-1,0,55268,127075,0,0,604,1,0
3508,0,-1,0,35220,248614,2,1,1548,2,0
3509,0,-1,0,92301,58786,2,1,221,0,0
3510,0,-1,0,160922,55140,1,1,499,0,0
3511,0,-1,0,113989,427094,4,0,1575,1,0
3512,0,-1,0,52119,38233,4,1,1,0,0
3513,0,-1,0,36494,393178,0,0,1427,0,0
3514,0,-1,0,13454,153962,3,0,13,0,0
3515,0,-1,0,66832,179196,1,0,1682,0,0
3516,0,-1,0,197640,305431,1,0,1881,0,0
3517,0,-1,0,73757,29777,0,0,1556,1,0
3518,0,-1,0,47039,349056,3,0,150,0,0
3519,0,-1,0,53386,375064,3,1,1811,0,0
3520,0,-1,0,75877,474299,3,1,869,0,0
3521,0,-1,0,144708,357522,3,0,774,0,0
3522,0,-1,0,24470,107964,4,0,1611,1,0
3523,0,-1,0,76565,171605,1,1,26,0,0
3524,0,-1,0,181725,459604,0,1,268,1,0
3525,0,-1,0,58364,130665,2,0,19,1,0
3526,0,-1,0,99820,153823,0,0,130,3,0
3527,0,-1,0,196656,65599,4,0,1318,0,0
3528,0,-1,0,135788,144819,0,0,13,0,0
3529,0,-1,0,43048,394672,0,0,1405,1,0
3530,0,-1,0,68831,362000,0,1,1418,2,0
3531,0,-1,0,130492,409849,1,0,1602,0,0
3532,0,-1,0,6516,116708,2,1,5,1,0
3533,0,-1,0,187960,93531,4,0,721,0,0
3534,0,-1,0,191046,52136,4,0,1175,0,0
3535,0,-1,0,129366,144469,0,1,52,0,0
3536,0,-1,0,161051,82762,4,1,613,0,0
3537,0,-1,0,79368,135670,0,1,1671,2,0
3538,0,-1,0,108539,377906,3,1,907,0,0
3539,0,-1,0,131235,474017,1,1,1705,0,0
3540,0,-1,0,163736,345978,1,0,2,0,0
3541,0,-1,0,149261,129913,3,1,311,3,0
3542,0,-1,0,26103,475258,3,1,1651,0,0
3543,0,-1,0,123354,311244,2,1,2,0,0
3544,0,-1,0,68268,300059,1,1,4,0,0
3545,0,-1,0,198996,371385,2,1,4,3,0
3546,0,-1,0,99232,225625,4,1,1158,0,0
3547,0,-1,0,94110,492346,4,0,671,0,0
3548,0,-1,0,182477,332765,4,0,11,0,0
3549,0,-1,0,66476,7433,0,1,67,1,0
3550,0,-1,0,6845,417720,1,1,1393,0,0
3551,0,-1,0,54216,443005,4,1,678,1,0
3552,0,-1,0,160275,262022,0,1,1583,1,0
3553,0,-1,0,112560,350694,4,0,885,2,0
3554,0,-1,0,34765,464476,4,0,1087,0,0
3555,0,-1,0,194591,289636,4,0,5,0,0
3556,0,-1,0,129801,287616,3,0,601,0,0
3557,0,-1,0,38408,349029,0,1,1,1,0
3558,0,-1,0,139594,262935,1,0,106,1,0
3559,0,-1,0,105109,220409,3,1,501,2,0
3560,0,-1,0,86915,482338,1,0,820,1,0
3561,0,-1,0,98865,91224,0,1,558,0,0
3562,0,-1,0,192809,58739,1,1,320,0,0
3563,0,-1,0,13263,419274,3,0,1734,1,0
3564,0,-1,0,102860,463349,4,0,800,1,0
3565,0,-1,0,31151,121545,0,1,1479,0,0
3566,0,-1,0,86170,446311,1,1,1874,0,0
3567,0,-1,0,104788,43772,2,0,1878,0,0
3568,0,-1,0,90990,490439,3,1,1076,2,0
3569,0,-1,0,193348,190031,3,0,339,0,0
3570,0,-1,0,9543,165945,0,0,15,1,0
3571,0,-1,0,14355,333030,4,0,865,0,0
3572,0,-1,0,6028,481387,2,0,514,3,0
3573,0,-1,0,47287,198200,1,1,499,0,0
3574,0,-1,0,33629,432980,3,1,1479,1,0
3575,0,-1,0,74156,468531,3,0,120,2,0
3576,0,-1,0,192434,172530,2,1,1793,2,0
3577,0,-1,0,131914,166354,0,1,451,0,0
3578,0,-1,0,81380,245793,1,0,730,1,0
3579,0,-1,0,187339,260157,3,1,10,2,0
3580,0,-1,0,10186,286330,3,0,1905,0,0
3581,0,-1,0,84340,309489,3,1,178,2,0
3582,0,-1,0,72164,7044,4,0,649,0,0
3583,0,-1,0,28343,405592,4,0,338,3,0
3584,0,-1,0,65208,455083,3,1,19,0,0
3585,0,-1,0,79316,382250,2,0,471,2,0
3586,0,-1,0,89816,246839,4,0,1727,0,0
3587,0,-1,0,124369,138506,0,1,898,0,0
3588,0,-1,0,32947,180929,2,1,1835,1,0
3589,0,-1,0,176410,483522,3,0,1644,1,0
3590,0,-1,0,80346,170553,0,0,800,0,0
3591,0,-1,0,174768,63527,1,1,1821,0,0
3592,0,-1,0,59576,331942,4,1,284,2,0
3593,0,-1,0,197390,186688,3,1,554,0,0
3594,0,-1,0,48883,281654,2,0,1644,0,0
3595,0,-1,0,89159,483181,3,1,1131,1,0
3596,0,-1,0,99560,240223,4,1,597,0,0
3597,0,-1,0,166040,46674,1,1,291,2,0
3598,0,-1,0,118505,160581,4,0,1284,1,0
3599,0,-1,0,189426,64571,2,1,1547,0,0
3600,0,-1,0,76851,58373,4,0,235,0,0
3601,0,-1,0,11358,56326,4,1,471,0,0
3602,0,-1,0,186298,93905,2,1,13,0,0
3603,0,-1,0,22913,155607,3,0,725,2,0
3604,0,-1,0,24355,381337,2,1,887,0,0
3605,0,-1,0,196520,454427,1,0,59,0,0
3606,0,-1,0,149938,80144,4,0,1978,0,0
3607,0,-1,0,122552,250618,4,0,636,0,0
3608,0,-1,0,74903,290596,4,1,1688,2,0
3609,0,-1,0,40456,242352,3,1,1348,0,0
3610,0,-1,0,115660,261250,4,1,1401,0,0
3611,0,-1,0,93860,260585,0,0,1917,1,0
3612,0,-1,0,14325,176645,1,0,1092,2,0
3613,0,-1,0,184977,393801,3,0,1744,2,0
3614,0,-1,0,193813,72841,2,1,1357,0,0
3615,0,-1,0,43579,478515,2,1,1082,1,0
3616,0,-1,0,33795,355944,4,1,14,0,0
3617,0,-1,0,190398,288839,4,1,130,3,0
3618,0,-1,0,119351,411055,1,0,798,1,0
3619,0,-1,0,100603,489100,0,1,10,1,0
3620,0,-1,0,143860,111933,0,0,114,0,0
3621,0,-1,0,166573,298314,4,0,1013,1,0
3622,0,-1,0,92613,59891,2,1,1876,0,0
3623,0,-1,0,147254,83293,1,1,997,2,0
3624,0,-1,0,51291,465703,3,1,97,0,0
3625,0,-1,0,46423,303041,2,0,818,1,0
3626,0,-1,0,2105,173344,4,0,1753,0,0
3627,0,-1,0,27127,225899,3,0,730,1,0
3628,0,-1,0,62579,303011,3,1,1468,0,0
3629,0,-1,0,17164,260514,0,1,1554,2,0
3630,0,-1,0,179583,364295,4,1,1261,0,0
3631,0,-1,0,167516,399765,0,0,1009,2,0
3632,0,-1,0,55635,394946,4,0,656,3,0
3633,0,-1,0,15427,64079,1,1,1437,3,0
3634,0,-1,0,11617,73447,4,1,483,2,0
3635,0,-1,0,11449,401695,2,0,7,0,0
3636,0,-1,0,188306,59276,2,0,1233,0,0
3637,0,-1,0,105595,465516,1,0,46,2,0
3638,0,-1,0,98344,258207,0,1,26,0,0
3639,0,-1,0,147453,110696,4,0,1995,1,0
3640,0,-1,0,39030,460908,3,0,26,2,0
3641,0,-1,0,170686,291328,3,0,4,2,0
3642,0,-1,0,141459,28273,1,0,1491,0,0
3643,0,-1,0,120733,300965,2,1,561,1,0
3644,0,-1,0,56257,76821,1,0,1866,2,0
3645,0,-1,0,108083,198485,0,0,318,0,0
3646,0,-1,0,151589,61307,0,1,764,0,0
3647,0,-1,0,1542,62251,2,0,386,0,0
3648,0,-1,0,186938,376257,4,0,1315,3,0
3649,0,-1,0,91886,220159,2,1,144,0,0
3650,0,-1,0,197653,74373,3,1,1117,0,0
3651,0,-1,0,78684,195221,4,0,265,1,0
3652,0,-1,0,198878,373803,4,1,1752,0,0
3653,0,-1,0,74276,81509,3,1,13,3,0
3654,0,-1,0,4084,232805,0,0,1441,2,0
3655,0,-1,0,4840,200340,4,1,2,1,0
3656,0,-1,0,96968,97482,4,0,1307,1,0
3657,0,-1,0,143822,135729,3,1,1986,0,0
3658,0,-1,0,147922,304443,4,1,21,2,0
3659,0,-1,0,178336,252621,0,0,1676,0,0
3660,0,-1,0,44872,138927,2,0,662,1,0
3661,0,-1,0,33187,227092,1,0,1281,0,0
3662,0,-1,0,113414,461783,3,1,743,0,0
3663,0,-1,0,164186,160101,2,1,452,0,0
3664,0,-1,0,66375,36952,1,1,954,0,0
3665,0,-1,0,62215,178185,0,1,1908,0,0
3666,0,-1,0,170297,333756,3,0,1660,0,0
3667,0,-1,0,53896,160582,1,0,1903,0,0
3668,0,-1,0,70586,477840,0,0,897,2,0
3669,0,-1,0,171342,140029,0,1,1150,0,0
3670,0,-1,0,181186,408990,1,1,5,0,0
3671,0,-1,0,55170,313180,4,1,19,1,0
3672,0,-1,0,137313,282597,4,1,1062,2,0
3673,0,-1,0,149732,196051,0,0,80,1,0
3674,0,-1,0,51907,446947,0,0,934,1,0
3675,0,-1,0,4071,396036,0,0,703,2,0
3676,0,-1,0,117026,446527,1,0,6,0,0
3677,0,-1,0,110321,308187,3,0,1052,0,0
3678,0,-1,0,111096,97864,4,1,877,1,0
3679,0,-1,0,162404,219307,1,0,708,1,0
3680,0,-1,0,161317,149461,2,0,468,1,0
3681,0,-1,0,51579,145912,2,1,1504,2,0
3682,0,-1,0,173478,378407,1,1,1097,2,0
3683,0,-1,0,5587,190356,1,1,436,3,0
3684,0,-1,0,60693,342418,1,0,1219,2,0
3685,0,-1,0,25332,394859,4,1,17,0,0
3686,0,-1,0,88527,28161,4,1,850,0,0
3687,0,-1,0,103338,272938,4,1,756,0,0
3688,0,-1,0,150425,237462,4,0,526,1,0
3689,0,-1,0,191,386259,1,1,1802,0,0
3690,0,-1,0,168526,100471,3,0,23,0,0
3691,0,-1,0,169622,262504,4,0,857,1,0
3692,0,-1,0,55338,271271,4,1,508,1,0
3693,0,-1,0,76238,376063,1,0,1274,0,0
3694,0,-1,0,52294,444343,3,1,791,0,0
3695,0,-1,0,164551,73470,0,0,1174,0,0
3696,0,-1,0,196978,56488,2,0,47,0,0
3697,0,-1,0,171904,236316,2,1,1257,0,0
3698,0,-1,0,64440,387140,3,0,38,0,0
3699,0,-1,0,118043,380769,0,1,1082,0,0
3700,0,-1,0,187357,199366,1,1,931,0,0
3701,0,-1,0,170008,384905,3,0,1714,0,0
3702,0,-1,0,37545,155443,4,0,1614,1,0
3703,0,-1,0,101489,424940,0,1,617,0,0
3704,0,-1,0,129647,49199,2,0,1981,1,0
3705,0,-1,0,141458,173233,0,1,1992,0,0
3706,0,-1,0,159661,396400,4,1,96,2,0
3707,0,-1,0,74923,337610,1,1,545,0,0
3708,0,-1,0,199180,319339,1,1,1737,1,0
3709,0,-1,0,157969,469833,1,1,168,2,0
3710,0,-1,0,194250,303403,1,0,2,0,0
3711,0,-1,0,196813,310315,4,1,5,0,0
3712,0,-1,0,59408,211911,3,0,1076,0,0
3713,0,-1,0,148405,36218,4,1,861,1,0
3714,0,-1,0,26489,9307,4,0,1271,1,0
3715,0,-1,0,163604,452248,0,1,1782,0,0
3716,0,-1,0,105622,93726,4,1,105,2,0
3717,0,-1,0,105927,197807,4,0,757,0,0
3718,0,-1,0,25440,389827,4,1,1408,0,0
3719,0,-1,0,27154,33119,2,0,1719,0,0
3720,0,-1,0,163569,178647,2,0,1976,1,0
3721,0,-1,0,15227,337837,3,1,863,1,0
3722,0,-1,0,106301,171751,4,1,991,0,0
3723,0,-1,0,164997,117771,4,0,1359,0,0
3724,0,-1,0,66031,424768,3,0,1046,0,0
3725,0,-1,0,181848,146385,3,1,526,1,0
3726,0,-1,0,26160,294100,0,0,2,2,0
3727,0,-1,0,70702,296492,4,0,1884,3,0
3728,0,-1,0,87096,400215,1,1,278,1,0
3729,0,-1,0,144012,33468,2,0,1331,2,0
3730,0,-1,0,74236,304926,3,0,674,2,0
3731,0,-1,0,135299,102174,4,0,1310,0,0
3732,0,-1,0,180253,215284,0,0,1227,1,0
3733,0,-1,0,145216,230216,1,1,1008,0,0
3734,0,-1,0,188398,296309,0,1,754,1,0
3735,0,-1,0,27584,31125,0,0,134,1,0
3736,0,-1,0,88362,249351,3,1,1313,0,0
3737,0,-1,0,8950,210719,4,0,23,3,0
3738,0,-1,0,127866,131248,4,1,213,2,0
3739,0,-1,0,182009,316794,4,0,12,0,0
3740,0,-1,0,179312,362908,0,1,1924,0,0
3741,0,-1,0,117120,305910,2,0,4,2,0
3742,0,-1,0,34091,68528,1,0,1318,0,0
3743,0,-1,0,55629,70134,2,1,146,0,0
3744,0,-1,0,62936,255626,2,0,884,0,0
3745,0,-1,0,93876,465915,1,1,1959,0,0
3746,0,-1,0,170978,427230,3,0,105,0,0
3747,0,-1,0,134519,191377,3,0,278,0,0
3748,0,-1,0,47838,465888,0,0,1686,2,0
3749,0,-1,0,119015,10265,0,1,1605,0,0
3750,0,-1,0,186074,263031,0,1,309,2,0
3751,0,-1,0,41259,463583,4,0,826,0,0
3752,0,-1,0,167576,305627,3,1,1157,0,0
3753,0,-1,0,59792,330970,4,1,1079,0,0
3754,0,-1,0,42699,405222,4,0,615,2,0
3755,0,-1,0,117955,76872,4,1,1563,0,0
3756,0,-1,0,62189,150460,4,1,1853,1,0
3757,0,-1,0,128276,192133,2,1,1937,0,0
3758,0,-1,0,22968,318855,4,1,1901,0,0
3759,0,-1,0,133380,453669,0,1,471,0,0
3760,0,-1,0,12671,324548,0,1,1581,1,0
3761,0,-1,0,37247,6968,2,1,244,0,0
3762,0,-1,0,129175,451239,2,0,663,1,0
3763,0,-1,0,153938,362300,1,0,15,0,0
3764,0,-1,0,16214,417470,0,1,19,2,0
3765,0,-1,0,111642,327789,1,0,27,1,0
3766,0,-1,0,130463,153082,0,0,5,0,0
3767,0,-1,0,56186,441528,1,1,1693,0,0
3768,0,-1,0,37006,198546,2,1,826,2,0
3769,0,-1,0,148809,228917,2,1,95,0,0
3770,0,-1,0,174062,148151,1,0,1314,0,0
3771,0,-1,0,41757,335370,1,1,1137,2,0
3772,0,-1,0,33274,295464,0,0,28,2,0
3773,0,-1,0,158786,136476,1,1,645,0,0
3774,0,-1,0,101299,176994,2,1,679,0,0
3775,0,-1,0,195484,383303,3,1,11,2,0
3776,0,-1,0,146935,185198,4,1,1578,0,0
3777,0,-1,0,182644,235767,3,0,1837,0,0
3778,0,-1,0,92711,343871,4,1,1206,1,0
3779,0,-1,0,97953,235723,3,1,1626,0,0
3780,0,-1,0,133273,397358,3,0,1716,0,0
3781,0,-1,0,30559,194995,2,0,626,0,0
3782,0,-1,0,129444,101642,1,0,18,0,0
3783,0,-1,0,6555,30934,1,0,1939,3,0
3784,0,-1,0,121113,71141,3,1,1157,0,0
3785,0,-1,0,33370,399072,4,0,1069,0,0
3786,0,-1,0,150809,39371,4,0,681,1,0
3787,0,-1,0,87723,352207,2,0,586,0,0
3788,0,-1,0,19931,488930,1,1,1560,2,0
3789,0,-1,0,120337,120153,4,0,699,1,0
3790,0,-1,0,78311,325968,3,0,562,2,0
3791,0,-1,0,30009,182036,3,0,1848,0,0
3792,0,-1,0,138694,467289,1,0,1368,3,0
3793,0,-1,0,126110,225592,3,1,1137,0,0
3794,0,-1,0,116850,166582,3,0,1091,0,0
3795,0,-1,0,127590,281113,3,1,1093,0,0
3796,0,-1,0,2843,95229,0,1,1441,2,0
3797,0,-1,0,179018,52172,4,1,1864,1,0
3798,0,-1,0,192250,197162,3,0,246,0,0
3799,0,-1,0,46463,459949,3,1,139,1,0
3800,0,-1,0,118604,396797,0,0,1803,1,0
3801,0,-1,0,157848,49876,4,0,131,2,0
3802,0,-1,0,12184,219109,0,1,1474,1,0
3803,0,-1,0,181058,146281,0,0,1944,0,0
3804,0,-1,0,24084,322389,2,1,9,0,0
3805,0,-1,0,107988,22785,2,0,365,0,0
3806,0,-1,0,149509,362380,3,1,678,0,0
3807,0,-1,0,40142,20409,2,0,168,3,0
3808,0,-1,0,52896,140332,1,1,1405,0,0
3809,0,-1,0,147509,349826,1,1,1347,0,0
3810,0,-1,0,154496,132366,4,0,1670,0,0
3811,0,-1,0,129245,486764,3,0,1101,2,0
3812,0,-1,0,146622,222831,2,1,307,0,0
3813,0,-1,0,112281,310208,2,0,699,1,0
3814,0,-1,0,124971,13028,1,1,886,1,0
3815,0,-1,0,114726,476684,3,0,1638,0,0
3816,0,-1,0,161796,403954,3,0,1662,0,0
3817,0,-1,0,12100,400024,0,0,18,0,0
3818,0,-1,0,73556,215808,4,1,11,1,0
3819,0,-1,0,151566,334376,4,1,498,0,0
3820,0,-1,0,188748,311042,1,0,1893,0,0
3821,0,-1,0,54449,51907,4,1,494,0,0
3822,0,-1,0,40382,166854,1,0,9,0,0
3823,0,-1,0,44013,357395,0,0,623,0,0
3824,0,-1,0,85239,153236,0,1,891,0,0
3825,0,-1,0,102547,283822,1,0,800,0,0
3826,0,-1,0,50926,186877,0,1,537,1,0
3827,0,-1,0,72258,334912,2,0,1550,0,0
3828,0,-1,0,176777,122424,4,0,408,1,0
3829,0,-1,0,136137,199223,1,1,14,1,0
3830,0,-1,0,4712,369745,3,0,1420,2,0
3831,0,-1,0,109881,178774,0,0,965,0,0
3832,0,-1,0,181648,296534,4,1,51,0,0
3833,0,-1,0,50554,427952,3,1,649,1,0
3834,0,-1,0,167377,196617,0,0,758,0,0
3835,0,-1,0,196232,481742,0,1,1402,0,0
3836,0,-1,0,10767,211678,2,1,22,1,0
3837,0,-1,0,798,37885,3,0,1032,1,0
3838,0,-1,0,191791,106243,3,0,135,2,0
3839,0,-1,0,119958,355311,4,0,285,0,0
3840,0,-1,0,23523,220216,1,1,880,2,0
3841,0,-1,0,34501,440440,0,1,835,0,0
3842,0,-1,0,69015,188612,2,1,1231,2,0
3843,0,-1,0,166600,243176,2,1,642,0,0
3844,0,-1,0,74829,173609,1,0,2,2,0
3845,0,-1,0,184721,275270,2,0,1355,1,0
3846,0,-1,0,150486,454766,3,0,398,0,0
3847,0,-1,0,24850,458602,1,0,615,0,0
3848,0,-1,0,170850,237500,3,0,1901,2,0
3849,0,-1,0,69830,485211,3,1,32,0,0
3850,0,-1,0,90147,95228,3,0,247,0,0
3851,0,-1,0,93746,318927,0,0,57,0,0
3852,0,-1,0,122096,424793,1,0,1469,1,0
3853,0,-1,0,154330,214906,1,1,25,0,0
3854,0,-1,0,137145,400693,0,1,28,2,0
3855,0,-1,0,5083,326979,0,0,922,2,0
3856,0,-1,0,105775,27496,4,0,318,0,0
3857,0,-1,0,169963,438742,1,1,1625,1,0
3858,0,-1,0,116042,107257,4,0,1943,2,0
3859,0,-1,0,133989,332837,4,0,11,0,0
3860,0,-1,0,78376,244498,3,0,10,0,0
3861,0,-1,0,191990,352686,1,1,1248,2,0
3862,0,-1,0,73059,320884,3,0,223,2,0
3863,0,-1,0,99836,10246,3,0,158,0,0
3864,0,-1,0,167257,140910,4,1,93,0,0
3865,0,-1,0,179745,227972,4,0,1409,1,0
3866,0,-1,0,191506,406301,3,0,1648,1,0
3867,0,-1,0,23237,187302,1,1,18,2,0
3868,0,-1,0,102907,231975,2,1,1057,3,0
3869,0,-1,0,159693,156529,3,0,9,0,0
3870,0,-1,0,87612,252014,1,0,8,1,0
3871,0,-1,0,117076,109337,2,0,725,2,0
3872,0,-1,0,154372,408346,4,0,505,2,0
3873,0,-1,0,83719,216371,1,0,385,2,0
3874,0,-1,0,104599,397952,4,1,750,1,0
3875,0,-1,0,129114,132934,0,1,718,0,0
3876,0,-1,0,153535,346797,3,1,1075,0,0
3877,0,-1,0,146639,77748,2,1,846,0,0
3878,0,-1,0,198761,373060,0,1,3,1,0
3879,0,-1,0,8550,33109,1,0,937,3,0
3880,0,-1,0,59299,346276,4,1,908,1,0
3881,0,-1,0,152330,9107,0,1,20,1,0
3882,0,-1,0,112964,278466,2,1,313,1,0
3883,0,-1,0,96196,280203,0,0,111,0,0
3884,0,-1,0,147855,165511,0,0,698,2,0
3885,0,-1,0,59512,223589,1,0,17,0,0
3886,0,-1,0,13207,13532,4,1,1964,0,0
3887,0,-1,0,137100,121265,2,1,881,1,0
3888,0,-1,0,188497,338762,4,1,32,0,0
3889,0,-1,0,76221,406840,4,0,1541,0,0
3890,0,-1,0,101234,91275,3,0,1739,1,0
3891,0,-1,0,163345,47844,2,1,11,0,0
3892,0,-1,0,88872,269686,4,1,260,0,0
3893,0,-1,0,78942,475703,0,1,1431,0,0
3894,0,-1,0,153635,116008,3,1,584,1,0
3895,0,-1,0,41676,464001,1,0,1407,0,0
3896,0,-1,0,177153,23733,4,0,1395,1,0
3897,0,-1,0,181925,434841,3,0,242,1,0
3898,0,-1,0,40528,222359,3,1,1539,0,0
3899,0,-1,0,19444,274208,4,0,1849,3,0
3900,0,-1,0,166714,336532,1,1,818,0,0
3901,0,-1,0,38961,226755,0,0,957,1,0
3902,0,-1,0,188596,118380,0,0,668,1,0
3903,0,-1,0,186740,74847,3,0,255,0,0
3904,0,-1,0,6753,224263,2,1,1286,0,0
3905,0,-1,0,153578,258464,2,0,335,0,0
3906,0,-1,0,73832,393933,0,0,793,0,0
3907,0,-1,0,145724,232689,3,0,1867,0,0
3908,0,-1,0,161134,135752,3,0,495,0,0
3909,0,-1,0,181522,185785,4,1,1773,0,0
3910,0,-1,0,180876,232123,3,1,530,1,0
3911,0,-1,0,119046,311642,2,0,247,0,0
3912,0,-1,0,45488,391891,4,0,1237,0,0
3913,0,-1,0,12851,137887,0,1,722,0,0
3914,0,-1,0,135972,374598,4,1,189,0,0
3915,0,-1,0,184427,453147,0,0,745,0,0
3916,0,-1,0,108073,139997,3,1,883,0,0
3917,0,-1,0,124122,358258,1,0,846,0,0
3918,0,-1,0,196980,131948,2,1,12,2,0
3919,0,-1,0,153125,259053,2,0,794,0,0
3920,0,-1,0,102636,165618,1,1,1351,1,0
3921,0,-1,0,167804,66762,1,1,1897,0,0
3922,0,-1,0,17572,327654,4,1,821,1,0
3923,0,-1,0,78485,183505,0,1,1070,0,0
3924,0,-1,0,135697,120676,3,1,1209,1,0
3925,0,-1,0,58610,89842,3,1,1672,0,0
3926,0,-1,0,1803,109048,3,0,1354,1,0
3927,0,-1,0,167071,52763,3,1,1474,2,0
3928,0,-1,0,60200,276178,1,1,1288,0,0
3929,0,-1,0,110381,278204,1,1,96,1,0
3930,0,-1,0,116831,463448,3,1,1432,2,0
3931,0,-1,0,148462,288398,0,1,924,0,0
3932,0,-1,0,43531,387156,2,1,25,0,0
3933,0,-1,0,40259,19397,1,0,597,0,0
3934,0,-1,0,121180,331320,0,0,156,0,0
3935,0,-1,0,71937,420583,1,1,892,0,0
3936,0,-1,0,183488,91708,1,1,921,2,0
3937,0,-1,0,95674,291285,4,1,1763,3,0
3938,0,-1,0,131803,469915,3,0,44,0,0
3939,0,-1,0,24753,256284,2,0,84,0,0
3940,0,-1,0,13024,72957,3,0,869,1,0
3941,0,-1,0,38480,125361,4,0,936,1,0
3942,0,-1,0,151221,178602,2,0,22,0,0
3943,0,-1,0,56358,160674,1,0,1326,0,0
3944,0,-1,0,16790,485901,2,1,1996,0,0
3945,0,-1,0,45574,309398,1,1,1417,2,0
3946,0,-1,0,186838,266416,3,0,880,0,0
3947,0,-1,0,190941,408293,2,1,539,1,0
3948,0,-1,0,63253,400265,2,1,1337,0,0
3949,0,-1,0,181423,309800,1,0,1833,1,0
3950,0,-1,0,174611,54452,4,0,57,0,0
3951,0,-1,0,104771,390419,1,0,601,0,0
3952,0,-1,0,189065,358066,4,1,759,0,0
3953,0,-1,0,147361,399797,0,0,1036,2,0
3954,0,-1,0,86415,479465,4,0,1948,0,0
3955,0,-1,0,92,401298,4,1,10,0,0
3956,0,-1,0,27016,339106,2,1,338,0,0
3957,0,-1,0,34182,402237,2,1,1032,2,0
3958,0,-1,0,112241,458149,1,1,1351,0,0
3959,0,-1,0,9791,97438,1,1,565,2,0
3960,0,-1,0,72511,493353,2,0,597,2,0
3961,0,-1,0,93419,355414,0,0,27,1,0
3962,0,-1,0,151193,272418,3,1,1298,0,0
3963,0,-1,0,49786,187842,0,1,13,2,0
3964,0,-1,0,64730,445399,4,1,1785,0,0
3965,0,-1,0,90167,250660,2,1,120,0,0
3966,0,-1,0,169259,31157,4,1,450,1,0
3967,0,-1,0,3839,57999,1,0,1746,0,0
3968,0,-1,0,24421,215001,1,1,1337,1,0
3969,0,-1,0,2091,267834,4,0,1803,1,0
3970,0,-1,0,145801,190642,0,1,575,0,0
3971,0,-1,0,102038,85928,3,1,1370,0,0
3972,0,-1,0,96831,492439,1,0,1052,0,0
